CU,PGTM,27777647
MG,SNWD,7974443
CF,PRCP,7942479
BU,TAVG,7828948
WF,TMAX,7814890
RM,PRCP,7806889
MA,PRCP,7779438
LO,TAVG,7775403
MD,TAVG,7756454
AQ,PRCP,7745551
DA,PRCP,7708821
GH,TMIN,7641914
CS,TMIN,7599748
VM,PRCP,7551649
PO,PGTM,7532036
NU,TAVG,7510355
CT,PRCP,7467044
RQ,TSUN,7374101
AE,TMIN,7329088
NC,TAVG,7311579
ES,TAVG,7252833
WF,TAVG,7244761
EN,PRCP,7205399
KR,TMAX,7181432
LE,TAVG,7153253
BM,TMIN,7089914
RO,SNWD,7014274
LH,PRCP,7004638
AQ,TMIN,6946401
PA,PRCP,6917779
JQ,PGTM,6904708
ES,TMAX,6846616
BF,TMAX,6825641
ZA,PRCP,6716558
CK,TMAX,6656999
CQ,TMIN,6643259
SH,TMAX,6618737
LH,TMIN,6590694
HU,TMIN,6567134
KU,TMIN,6561677
TV,TAVG,6561443
EZ,SNWD,6561137
MQ,TMAX,6547763
RM,TSUN,6516928
BD,TMAX,6465322
GP,TMIN,6421061
FJ,TMAX,6419621
JO,TMIN,6414676
JM,TMIN,6366701
KS,PGTM,6295362
AY,WDFG,6203344
FS,TAVG,6136298
WF,TMIN,6129836
GV,TAVG,6125786
JQ,TMAX,6063788
UK,WDFG,6059170
GP,TAVG,6035357
WQ,TMAX,5989917
US,SX51,5941995
EN,TMIN,5873602
CV,TAVG,5698727
PS,PRCP,5670447
US,SX53,5668901
ET,PRCP,5635067
BC,PRCP,5611491
NC,PRCP,5595894
RI,TMIN,5574090
PE,PRCP,5534861
WQ,TSUN,5534518
PS,TSUN,5530654
CM,TMIN,5495823
KR,TMIN,5472821
MQ,TMIN,5380572
AY,WSFG,5371070
US,WT03,5366895
PL,TMIN,5341333
CK,TMIN,5316257
TU,PGTM,5305060
RI,TAVG,5281754
BD,TMIN,5279717
TD,TMAX,5265415
IC,TAVG,5228403
MJ,TMAX,5227517
MB,TAVG,5185295
DA,TAVG,5148744
AO,TAVG,5122732
MZ,PRCP,5106533
JQ,TMIN,5086833
AQ,TSUN,5066449
BF,TMIN,5046630
SH,TMIN,5045936
TZ,PRCP,5023712
LG,TMIN,5003144
PK,PRCP,4989217
NT,TMAX,4975995
US,SN53,4946988
CV,TMAX,4932608
BG,TMIN,4920362
LY,PGTM,4896950
WQ,TMIN,4863342
LU,PRCP,4851966
CA,WESD,4835128
ES,TMIN,4827866
SP,WDFG,4813778
NI,TAVG,4743564
LE,TMIN,4740851
US,WDFI,4730907
BP,TMAX,4707518
TX,PRCP,4594748
MJ,TAVG,4582857
FM,WDFG,4570951
GQ,TSUN,4570117
KR,TAVG,4545843
FM,MXPN,4522884
US,WT16,4508389
BB,TAVG,4488664
CI,PRCP,4488324
FS,TMAX,4439832
ZI,PRCP,4439001
CQ,PGTM,4438306
MC,TAVG,4434278
MC,TMAX,4425236
SE,TMAX,4421951
GY,TAVG,4398733
SE,TAVG,4383918
NH,PRCP,4355542
NP,TMAX,4329339
MK,TMAX,4328927
FJ,TMIN,4319411
FP,PRCP,4314724
PM,TMAX,4312598
MT,TMAX,4309912
MP,PRCP,4295195
CJ,TMAX,4280746
MB,TMAX,4242540
PP,PRCP,4236513
NT,TMIN,4218803
UV,PRCP,4212261
UG,PRCP,4211925
BN,PRCP,4193386
EC,TAVG,4122185
US,SN51,4119850
BF,TAVG,4113436
MT,TAVG,4060473
NS,TAVG,4052087
TV,TMAX,4044026
EC,TMAX,4037436
GM,WDFG,4036841
MF,TAVG,4027331
RM,WSFG,4025406
FG,PRCP,4008646
FM,ACSH,3972990
TD,TMIN,3969385
CW,TAVG,3961424
US,MDSF,3961040
BE,TMIN,3943693
AF,TAVG,3917345
BB,TMAX,3914735
IC,PRCP,3907676
EZ,PRCP,3890265
SU,PRCP,3877910
WZ,PRCP,3861856
CA,MDSF,3855082
RQ,WSFG,3851140
VM,PGTM,3826070
TD,TAVG,3817828
RQ,WDFG,3810006
SN,TAVG,3803548
JQ,TSUN,3802362
TE,TAVG,3794761
LO,TMIN,3784561
CK,TAVG,3782981
BK,TAVG,3782144
FM,TOBS,3767653
RP,WDFG,3755303
RE,TAVG,3736145
BD,WDFG,3734220
RM,WDFG,3730148
BH,TAVG,3703562
KT,TMAX,3680550
ZA,TAVG,3665803
CG,TAVG,3614823
QA,TMAX,3594842
SE,TMIN,3584479
BA,TAVG,3583848
EN,SNWD,3583235
BX,TAVG,3577311
GV,PRCP,3509300
QA,TAVG,3506610
LG,SNWD,3505960
SF,MDPR,3491924
IC,TMIN,3488688
MD,PRCP,3483364
MO,WDFG,3481632
BP,TMIN,3455613
JU,TAVG,3451172
FM,WSFG,3444806
NF,TAVG,3439589
TO,PRCP,3438360
IO,TMAX,3430842
SV,SNWD,3425503
CV,TMIN,3424049
EC,PRCP,3392784
FM,MNPN,3387875
MD,TMIN,3385928
TD,PGTM,3381888
EU,TAVG,3380524
MK,TAVG,3373151
PM,TMIN,3369533
GR,PRCP,3357827
CJ,TMIN,3355945
TU,SNWD,3351083
LU,TMAX,3328526
BK,TMIN,3303290
RE,TMAX,3281424
GI,TAVG,3274004
BB,TMIN,3252746
CB,TAVG,3252237
FJ,PRCP,3244654
GI,TMAX,3237860
FM,WSF2,3235629
MB,TMIN,3231801
AS,DAPR,3228085
SG,PRCP,3219885
FM,WDFM,3214728
HR,TAVG,3200684
NG,PRCP,3196492
TI,SNWD,3177975
MV,TAVG,3173129
AY,PRCP,3168528
MI,TAVG,3163443
HO,PRCP,3149801
KN,TMIN,3145500
AO,TMAX,3124906
NZ,PRCP,3121973
BG,PRCP,3099087
BU,TMIN,3041457
FS,TMIN,3038050
CS,PRCP,3034491
UK,WSFG,3024909
BA,TMAX,2972054
US,DAPR,2955714
CY,PRCP,2947383
KE,PRCP,2944001
TV,TMIN,2932761
CU,WDFG,2928870
GA,TAVG,2926109
BK,SNWD,2925973
CY,TAVG,2918808
MC,TMIN,2898126
WQ,WSFG,2872294
NP,TAVG,2864166
IO,TMIN,2852733
TE,TMAX,2838082
ML,PRCP,2792662
WI,TAVG,2753313
KT,TMIN,2749214
US,WT08,2713197
BX,TMAX,2707231
WI,TMAX,2701022
FM,TAVG,2695443
CQ,PRCP,2683990
GL,WDFG,2679242
CW,TMAX,2671790
KZ,TMIN,2667085
PM,PRCP,2626034
LI,TAVG,2617521
SN,TMAX,2612504
FM,WDF2,2596322
CD,PRCP,2572831
RM,ACSH,2562569
EC,TMIN,2557528
MF,TMIN,2552965
MF,TMAX,2525429
VQ,MXPN,2508417
MI,TMAX,2501289
NS,TMAX,2480148
PL,PRCP,2453380
JU,TMAX,2449620
IC,WDFG,2440247
EU,TMAX,2430510
RQ,MDPR,2429118
LO,PRCP,2418356
JQ,WDMV,2413767
UZ,SNWD,2411139
TE,TMIN,2330000
MT,TMIN,2324568
FR,WDFG,2314317
PC,TMAX,2310048
MQ,WDFG,2307275
MV,TMAX,2294082
SP,WSFG,2290636
RP,WSFG,2277181
FM,ACMH,2257293
BH,TMAX,2257142
PU,TAVG,2252960
NI,TMAX,2232607
CJ,TAVG,2201702
BD,WSFG,2200031
MO,PRCP,2184774
IZ,TAVG,2163951
LH,SNWD,2147027
PM,WDFG,2144118
JU,TMIN,2140963
MJ,TMIN,2127412
KT,TAVG,2121755
EK,TAVG,2118598
IC,WSFG,2112634
KN,PRCP,2093002
US,SX13,2088960
SL,TAVG,2083868
GG,SNWD,2080286
BD,TAVG,2049416
EU,TMIN,2041919
ZA,TMAX,2039920
WQ,FMTM,2035949
BK,PRCP,2019560
RE,TMIN,2015709
CU,WSFG,2005979
QA,TMIN,1994251
IS,PRCP,1992262
RM,THIC,1970300
IO,WDFG,1961660
AQ,WDFG,1958275
BA,TMIN,1955832
PS,WDFG,1954925
US,SX35,1928957
SA,PRCP,1926646
IR,PRCP,1915659
GI,TMIN,1913751
SN,TMIN,1911652
AO,TMIN,1909974
ZA,TMIN,1889493
PC,TMIN,1880120
RM,ACMH,1876686
GL,WSFG,1865863
IT,WDFG,1861366
GA,TMAX,1856252
LT,PRCP,1856062
SA,PGTM,1846792
US,SN13,1836991
RM,WSF2,1818342
FM,WDF5,1817265
BH,TMIN,1812385
TN,TAVG,1811767
WZ,TAVG,1811703
GM,WSFG,1808950
NP,TMIN,1808348
PU,TMAX,1802900
WF,PRCP,1791773
MG,PRCP,1773605
AS,DWPR,1770493
IZ,TMAX,1765239
PS,TOBS,1758250
PS,WSF2,1750525
AL,TAVG,1747298
WI,TMIN,1740964
LY,PRCP,1738493
LU,TAVG,1729858
BE,TAVG,1691259
RM,TAVG,1683220
LE,PRCP,1671464
RW,TAVG,1665936
LA,PRCP,1659497
BX,TMIN,1655377
JQ,MXPN,1641585
VQ,MNPN,1636958
MI,TMIN,1633093
TS,PRCP,1623732
CW,TMIN,1615667
FM,WSF5,1614872
CG,TMAX,1614556
CM,PRCP,1612343
MQ,WSFG,1606679
FM,WSFM,1602848
US,SX22,1596779
US,SX21,1589498
KG,SNWD,1570068
AL,PRCP,1566256
PL,SNWD,1565400
US,SX11,1562801
CE,PRCP,1535599
AF,TMAX,1531112
GR,WDFG,1518380
CQ,TOBS,1501436
AQ,WSFG,1494999
AY,TSUN,1494864
NS,TMIN,1478085
GQ,WSFG,1468669
GQ,WDFG,1467586
US,SN35,1464295
PS,WDFM,1462680
GY,TMIN,1458977
AQ,MXPN,1455950
MK,TMIN,1455812
VQ,WDF2,1451500
PO,WDFG,1450723
VQ,WDF5,1444510
WQ,TAVG,1443736
FR,SNWD,1439845
VQ,WSF5,1437259
NI,TMIN,1432828
HU,PRCP,1418513
RI,PRCP,1416135
CG,TMIN,1402620
BP,PRCP,1397888
NU,TMAX,1391264
GQ,TOBS,1388646
US,WT18,1370334
LU,TMIN,1349850
GY,TMAX,1346760
CU,PRCP,1337159
JA,TOBS,1333339
RM,WDF1,1327640
TL,TAVG,1322526
RM,WDF2,1300750
US,SX23,1285915
FM,AWND,1280956
AQ,TOBS,1275285
FS,PRCP,1268927
AM,TMIN,1268394
PS,ACSH,1259850
SP,SNWD,1257948
TV,PRCP,1247181
AQ,WSF2,1246489
US,SX55,1244245
RW,TMAX,1243276
DR,PRCP,1240137
TH,PGTM,1239662
GP,PRCP,1226881
SH,PRCP,1224694
AQ,WDMV,1205576
CA,WESF,1193302
BF,PRCP,1189689
MO,WSFG,1188488
RM,WSF1,1187173
CB,TMIN,1186698
AM,SNWD,1170465
WQ,WDFG,1156094
VQ,TAVG,1155445
KG,TMIN,1150258
VQ,WSF2,1142962
IC,WT03,101
JM,WT16,101
GY,WT16,100
RQ,WT06,100
US,WT12,99
FM,WT01,99
RQ,WT10,99
NC,WT16,97
SP,WSFI,94
KS,WT07,93
VM,WT07,92
CH,WT03,89
CE,SNWD,89
RM,WT11,86
AQ,DAEV,84
SP,WT05,83
RQ,WT18,82
CU,WT18,81
RM,WT01,79
AQ,DAWM,79
BF,WT08,78
KN,WT18,75
AY,WT16,72
JQ,WT08,72
LY,WT05,70
BF,WT01,68
GQ,WT11,68
KN,WT08,67
PS,WT08,66
PO,WT05,64
GQ,WT02,64
DR,WT01,64
GL,WT02,62
TZ,SNWD,61
RM,WT07,60
GR,WT18,60
TU,WT05,59
JA,WT06,59
MO,WSFM,58
IC,WT07,56
LY,WT07,55
BP,WT03,54
IO,WT13,54
BD,WT05,51
BD,WT18,51
RM,SNWD,51
GL,FRGT,50
IO,WT08,48
TU,SNOW,48
GQ,WT10,48
JQ,DAWM,48
NU,WT03,45
RM,WT13,45
BP,SNOW,44
CU,WT13,43
CA,WT05,43
BD,WT14,43
IC,WT06,43
CH,WT18,42
WQ,WT08,41
FR,WT09,40
RQ,WT02,40
JA,DAWM,37
JQ,DAEV,34
GQ,WT14,34
VQ,WT02,33
AY,WT06,33
JA,DAEV,30
BR,WT16,29
GR,WV20,29
GR,WT04,29
JM,WT03,29
BR,WT01,28
JQ,WT01,28
VM,PSUN,28
VQ,WT11,28
IO,WT18,27
CU,WT14,27
RQ,WT14,26
AU,WT09,26
SP,WV20,25
TU,WT18,24
MQ,PSUN,24
EC,WT16,23
IO,WT01,23
RS,MDPR,23
GM,WT07,22
TD,WT01,21
US,WV18,21
WQ,DAPR,21
NF,SNWD,20
DR,WT08,20
PS,WT11,18
GR,WT07,18
IO,WT14,18
GR,WT05,18
BR,WT08,18
LQ,WT03,17
KS,WT06,17
HO,WT08,17
RQ,WT04,17
CQ,WT10,17
MQ,WT02,16
CQ,PSUN,16
RM,WT10,16
ST,WT03,15
SP,WT11,15
SP,WT06,15
RM,WT18,15
RM,WT12,15
IC,WT21,15
IT,WT11,15
RM,WT09,14
SP,WT04,14
CH,WT07,13
CQ,WT02,13
LQ,MDPR,13
KR,WT01,12
IT,WV20,12
TH,WT07,12
GL,WT03,12
KN,WT03,11
SP,WT07,11
JA,WT10,11
FM,DAWM,10
CU,WT10,10
IC,WV01,10
AU,WT04,9
GY,WT01,9
IO,WT11,9
LY,WT18,9
IT,WT04,9
GL,WT07,9
GY,WT08,9
VQ,WT18,9
FM,WT11,8
VQ,WT06,8
BD,WT11,8
AY,WT12,8
MQ,WT05,8
VQ,WT10,8
GR,WT02,8
JA,DAPR,8
HO,WT05,8
CU,WT11,8
GR,WT11,8
FM,DAEV,7
RQ,WT09,7
PM,WT18,7
FM,WT13,7
GQ,WT19,7
VQ,WT19,7
JA,WV20,7
CH,WT09,7
RQ,WV03,6
FM,WT10,6
AQ,WT11,6
UK,WT07,6
CU,WT02,6
VQ,WV20,6
HO,WT01,6
BD,WT10,6
RM,WT04,6
KN,WT04,6
MO,WT18,6
LQ,WT08,6
VQ,WT04,6
MQ,WT14,5
LY,WT04,5
JQ,WT11,5
CU,WT07,5
MO,WT09,5
MQ,WT11,5
IC,WT15,5
AC,WT03,5
AU,WT05,5
BD,WT04,5
PM,WT05,5
RP,WT07,5
RP,WT10,5
AU,WT06,5
SH,WT01,5
WQ,WT01,5
TU,WT07,5
SP,WT10,4
BD,WT02,4
JA,WT12,4
MQ,WSF1,4
RQ,WT19,4
IC,WT12,4
MO,WT04,4
AQ,WT08,4
MQ,WT18,3
JM,WT08,3
FR,WT07,3
PP,WT08,3
CQ,SNOW,3
AQ,WT14,3
IT,WT09,3
WQ,WT12,3
IT,WT21,3
BD,WT12,3
JQ,DAPR,3
IC,WT11,3
TH,WT05,3
VM,WT05,3
TD,WT18,3
SH,WT08,3
BD,WT07,3
IC,WT17,3
PS,WT07,3
BD,WT09,2
CA,WT07,2
NC,WT03,2
WQ,WT10,2
GR,WT10,2
TD,WT07,2
FM,WT14,2
IT,WT12,2
PM,WT06,2
SA,WT05,2
PM,WT04,2
BD,WT06,2
KR,WT05,2
AQ,WT10,2
VQ,WT09,2
SH,WT03,2
LQ,DAPR,2
NU,WT01,2
AY,WT17,2
FM,WT18,2
RP,WT05,2
SP,WT21,2
NU,WT05,2
GR,WT21,2
PM,WT09,2
SP,WT09,2
CQ,WT11,2
RP,WT06,2
IC,WT22,2
EC,WT08,1
AQ,WT13,1
MQ,WT07,1
CQ,WT04,1
IO,WT07,1
JQ,WT10,1
RP,WT14,1
GQ,WT21,1
AQ,WT04,1
BF,WT07,1
GY,WT03,1
PP,WT05,1
JQ,WT05,1
HO,WT09,1
AQ,WT06,1
JA,WT22,1
HO,WT07,1
TD,WT05,1
KN,WT05,1
KN,WT09,1
KN,WT07,1
CH,WT04,1
CQ,WT07,1
IT,WT06,1
RP,WT04,1
RP,WT02,1
SA,WT18,1
SP,WT19,1
FM,WT12,1
JA,WV01,1
IT,WT10,1
GR,WT19,1
RQ,WV01,1
AY,WT07,1
LA,WT05,1
FM,WT07,1
BD,WT19,1
NU,WT08,1
JA,WT17,1
CJ,WT08,1
BP,WT08,1
IT,WT15,1
PO,WT04,1
HO,WT18,1
LY,WT09,1
AU,WT07,1
WQ,WT05,1
FM,WT04,1
IO,WV03,1
JA,WT21,1
RM,WV03,1
BP,WT01,1
AY,WT19,1
TD,WT04,1
CU,WT05,1
FM,WT06,1
VM,WT18,1
AY,WT14,1
GQ,WT07,1
LA,WT07,1
HO,WT04,1
RP,WT17,1
IO,WT05,1
HO,WT06,1
AC,WT08,1
PS,WT18,1
FM,WT02,1
PM,WT07,1
GQ,WT05,1
PS,WT14,1
TH,WT02,1
JQ,WDFM,529979
PS,WSF5,529655
RM,WDF5,528980
FM,MDPR,526048
MK,SNWD,524400
US,SX81,523262
PS,WSFM,521052
WQ,ACSH,515406
TN,TMIN,510448
WQ,PRCP,507461
SV,PRCP,502660
WQ,WDFM,501826
US,WT04,500772
JQ,PSUN,497940
MD,SNWD,496135
AQ,WSF1,495370
VQ,EVAP,495210
US,SX82,492566
BB,PRCP,486001
CQ,WSF5,481166
PS,WDF1,480040
LI,TMIN,477162
RQ,PSUN,471456
AY,WESD,471264
FM,WSF1,470038
RP,ACSH,467640
US,SN36,466039
AL,TMIN,458992
VM,WDFG,458483
US,SX34,456321
MF,PRCP,450601
IR,SNWD,449364
MC,PRCP,447912
CJ,PRCP,445539
US,SX54,444852
RQ,WDF1,444040
RP,ACMH,442110
BU,SNWD,442024
KS,WSFG,438079
JN,TMAX,434014
CW,PRCP,433949
WQ,WSFM,432077
US,WT05,431024
SL,TMIN,430923
US,SN54,428401
CQ,WDF2,423790
CQ,WDF5,423680
RM,PSUN,423585
US,SN34,420519
WQ,PSUN,417068
US,SX72,415566
JQ,PRCP,413717
WQ,ACMH,411940
BM,PRCP,408238
AF,TMIN,403039
US,WT14,403015
AQ,WSF5,400677
MJ,SNWD,399804
EG,PRCP,399538
JQ,ACSH,399100
TU,WSFG,397626
MQ,TOBS,395199
US,SX83,394921
PS,PSUN,391332
AQ,WDF5,391050
AQ,WSFM,390353
US,WT06,390000
GY,PRCP,385400
CQ,WSF2,379838
JQ,ACMH,372950
TE,PRCP,368428
PU,TMIN,367372
US,SN83,366602
PS,TAVG,364414
US,SN72,363977
JA,WESD,360849
AQ,PSUN,359140
US,SN82,355929
NF,PRCP,352916
LY,WSFG,346542
GQ,PSUN,345143
US,SN81,341940
GI,PRCP,338076
PS,AWND,337932
AY,WDFM,329112
SB,TMIN,326392
SA,WDFG,325750
WQ,WDF1,325460
RQ,WSF1,325272
TD,WDFG,313461
WQ,AWND,312013
WQ,WSF1,311033
SX,TMAX,309981
SX,TAVG,308461
RI,SNWD,303760
CG,PRCP,301063
MT,PRCP,296805
IC,ACSH,296500
LQ,TMAX,294702
IC,ACMH,292070
PS,MDPR,290112
TX,SNWD,289686
AR,SNWD,289196
IC,AWND,288849
EK,TMIN,282294
AJ,SNWD,281281
NE,TMIN,273200
GQ,WDMV,269297
ER,PRCP,268118
AQ,MDPR,261690
TL,TMIN,259102
CH,SNWD,255004
KN,SNWD,254499
JA,MXPN,249874
EK,TMAX,248306
LQ,TMIN,236716
JU,PRCP,235748
VM,WSFG,235733
JA,WDFM,235621
AY,WDF1,235470
TD,WSFG,234948
SB,SNWD,232935
MQ,ACSH,232790
NP,PRCP,231680
FK,TMIN,229260
MQ,ACMH,225370
JA,WDMV,219641
US,DAEV,218826
IT,FMTM,217913
CQ,AWND,214375
IO,AWND,213408
JQ,TOBS,212186
US,WT09,208362
DA,SNWD,208284
AS,DATN,204936
LQ,TOBS,203623
TN,PRCP,201718
AS,DATX,201214
GQ,MDWM,33834
US,WV03,33618
US,SX17,33276
BE,SNWD,33199
RQ,WT03,32998
JQ,AWND,31459
TH,ACSH,31020
RQ,DAPR,30367
UK,WESD,29236
TH,ACMH,28940
US,WT17,28035
SY,SNWD,27835
FK,SNWD,27627
IO,ACSH,24530
US,WT21,23996
CI,SNWD,23990
BA,PRCP,22646
IT,WDF2,22190
IO,ACMH,22080
SP,WDFM,21281
LE,SNWD,21193
AY,WT18,21163
FR,WT01,20851
HO,THIC,20345
WQ,MXPN,20341
BL,SNWD,20169
KS,WT01,19854
FR,WT08,19297
US,WT15,18584
AQ,MDWM,18477
FR,WT16,18448
ST,PRCP,18086
KS,WT08,17998
PS,WESD,17730
QA,PRCP,17582
PS,WT16,17455
IT,WSF2,17347
SX,PRCP,17307
FR,WESD,16695
GQ,WT16,16691
VQ,DAPR,16598
KS,WT16,16371
ST,PGTM,15484
GL,ACMH,15120
RP,WT16,14943
AY,WT09,14293
WQ,MNPN,13884
PK,SNWD,13588
JQ,MDWM,13183
IZ,PRCP,13173
CO,SNWD,13080
WI,PRCP,12644
VM,WT16,12386
AQ,WT16,12377
BD,WT16,12058
GL,WT18,11875
GY,WDFG,11798
GQ,SNOW,11686
SA,SNWD,11665
WQ,WT16,11473
AF,PRCP,11238
PO,SNWD,11166
GQ,DAPR,10770
AU,WESD,10241
RQ,SNOW,10224
KR,MDPR,9800
RM,MDPR,9663
US,WV20,9579
GQ,MDEV,9432
RQ,SNWD,9347
PM,WT16,9347
GY,WSFG,9295
JQ,WT16,9207
GM,WT18,9140
IC,WT16,9023
VQ,WT16,9022
CA,WT16,8813
VQ,SNOW,8775
WQ,TOBS,8502
SH,PGTM,8470
GL,ACSH,8220
JA,WT18,8173
SP,WSFM,8105
IN,SNWD,8004
AY,WT01,7925
WQ,WDMV,7831
GL,WT01,7788
MQ,WT16,7549
JA,MDWM,7497
MO,WT08,7441
VM,WT01,7420
CA,WT01,7317
JA,MDPR,7307
RQ,WT01,7131
MO,WT01,7120
BF,WSFG,6850
JM,PGTM,6632
SP,WT16,6606
IT,WT16,6542
BD,WDF1,6320
IT,WT08,6112
MO,WT16,5998
JO,SNWD,5921
SP,WT08,5686
CA,WT18,5438
FM,DAPR,5253
BF,WDFG,5229
JA,WT03,5225
RP,WT03,5180
IO,WT16,5177
SP,WT01,5115
IT,WT01,5093
PM,WT03,5050
CU,WT16,5016
MQ,TSUN,4974
SF,SNWD,4947
PO,WT16,4880
GL,WT16,4856
RM,WDMV,4771
VM,WT08,4657
UY,SNWD,4641
UK,WT18,4566
GM,WT03,4311
AU,PGTM,4296
AU,SNOW,4172
IC,WT18,4143
LY,SNWD,3998
FM,WT03,3927
KN,WESD,3811
GL,WT09,3720
SX,SNWD,3668
GQ,WT01,3643
RQ,DAEV,3637
HO,WT16,3623
US,WT10,3616
IC,WT01,3603
AC,PGTM,3472
WA,SNWD,552
BR,SNWD,543
JA,WT11,539
AC,WSFG,514
SA,WT16,514
MQ,WDF1,510
AQ,SNOW,508
FR,WT05,485
AY,WT02,481
IC,WT02,471
CA,WT04,469
KE,SNWD,464
RQ,WT11,457
LA,WT03,456
SP,WT13,456
PP,WT16,451
BC,MDPR,450
CA,WT02,442
NP,SNWD,432
GM,WT04,432
AU,WSFG,430
US,WV07,400
PO,WT08,397
IT,WT07,397
BC,SNWD,390
MQ,WT03,381
SA,WT08,370
MO,WDFM,360
HO,WSFG,351
VM,WT02,342
PO,WT01,337
BD,WT01,335
CA,WT06,334
IC,WT08,333
SA,WT01,331
EG,SNWD,320
AC,WDFG,317
PM,WT01,313
GR,SNOW,313
FM,MDWM,309
IO,WV20,307
IC,WV20,305
RQ,WV20,304
RM,WT08,303
GR,WT03,298
IC,WT04,289
SP,WT02,286
LY,WT03,285
JA,WT04,285
IC,WT05,283
IO,WT03,276
FR,WT06,272
MU,SNWD,272
WQ,WT03,267
GR,WT13,264
MQ,WT01,261
DR,WT16,256
FM,WESD,254
PM,SNWD,254
CQ,WT03,253
AU,WT18,252
CA,WT03,251
UK,WT04,245
SA,WT07,243
ET,SNWD,242
MQ,WT08,241
AY,WT08,235
JA,WT05,233
IC,WT13,225
PS,WV20,224
CH,SNOW,219
KN,WT16,217
ST,WT16,216
PS,WT01,216
KN,WT01,215
KR,DAPR,213
ZA,SNWD,211
CM,SNWD,209
VQ,WSFG,206
IT,WT14,203
KU,SNWD,201
CU,WT01,201
KS,WT09,199
FR,WT04,195
IT,WESD,193
AY,WT03,191
CJ,WT03,188
NZ,SNWD,184
JQ,MDPR,178
MO,WT07,172
GQ,DAEV,169
BP,WT16,168
MO,WT02,166
GM,WT09,163
UK,WT09,161
JA,WT07,161
FM,WT08,160
GL,WT06,158
SP,WT14,157
MO,SNWD,152
CU,SNWD,152
GL,WT08,152
RP,WT18,150
KS,WT04,150
GQ,DAWM,147
GL,WT04,146
CU,WV20,141
ZI,SNWD,140
GR,WT14,136
GI,SNWD,131
IT,WT18,130
MZ,SNWD,129
WQ,WV20,128
PO,WT03,127
AC,WT16,127
JQ,WT03,124
AU,WT03,123
LQ,WT16,123
IT,WT02,120
MO,WT05,120
UK,WT06,118
AQ,WT01,117
KS,WT05,116
VQ,WT07,114
SP,WT18,113
DR,WT03,112
KR,WT03,111
IT,WT05,111
SA,WT03,109
RM,DAPR,109
PP,WT03,107
TD,WT08,107
FM,MDEV,105
RQ,WT07,104
NU,WT16,104
GL,WT05,104
MQ,WESD,102
